Date and Time	Latitude of location reported by game	Longitude of location reported by game
2024-01-27T08:20:40.950Z	0	0
2024-01-27T08:21:10.936Z	0	0
2024-01-27T08:21:41.390Z	0	0
2024-01-27T08:22:11.880Z	0	0
2024-01-27T08:22:42.890Z	0	0
2024-01-27T08:23:13.925Z	0	0
2024-01-27T08:23:44.228Z	0	0
2024-01-27T08:24:13.385Z	0	0
2024-01-27T08:24:44.901Z	0	0
2024-01-27T08:25:14.441Z	0	0
2024-01-27T08:25:45.908Z	0	0
2024-01-27T08:26:16.549Z	0	0
2024-01-27T08:26:47.594Z	0	0
2024-01-27T08:27:18.812Z	0	0
2024-01-27T08:27:48.540Z	0	0
2024-01-27T08:28:18.446Z	0	0
2024-01-27T08:28:49.532Z	0	0
2024-01-27T08:29:20.948Z	0	0
2024-01-27T08:30:00.349Z	0	0
2024-01-27T08:30:31.033Z	0	0
2024-01-27T08:31:00.608Z	0	0
2024-01-27T08:31:32.149Z	0	0
2024-01-27T08:32:01.481Z	0	0
2024-01-27T08:32:31.840Z	0	0
2024-01-27T08:52:59.514Z	0	0
2024-01-27T08:54:12.199Z	0	0
2024-01-27T08:58:29.998Z	0	0
2024-01-27T08:59:34.914Z	0	0
2024-01-27T09:03:52.044Z	0	0
2024-01-27T09:04:55.968Z	0	0
2024-01-27T09:09:12.470Z	0	0
2024-01-27T09:10:17.924Z	0	0
2024-01-27T09:10:48.037Z	0	0
2024-01-27T09:11:18.008Z	0	0
2024-01-27T09:11:48.962Z	0	0
2024-01-27T09:12:18.555Z	0	0
2024-01-27T09:12:50.125Z	0	0
2024-01-27T09:13:20.064Z	0	0
2024-01-27T09:13:50.979Z	0	0
2024-01-27T09:14:21.894Z	0	0
2024-01-27T09:14:52.435Z	0	0
2024-01-27T09:15:23.631Z	0	0
2024-01-27T09:15:54.448Z	0	0
2024-01-27T09:16:31.626Z	0	0
2024-01-27T09:16:34.909Z	0	0
2024-01-27T09:17:05.530Z	0	0
2024-01-27T09:17:36.886Z	0	0
2024-01-27T09:18:07.891Z	0	0
2024-01-27T09:18:38.814Z	0	0
2024-01-27T09:19:13.601Z	0	0
2024-01-27T09:19:43.396Z	0	0
2024-01-27T09:20:14.486Z	0	0
2024-01-27T09:20:45.417Z	0	0
2024-01-27T09:21:17.162Z	0	0
2024-01-27T09:21:46.970Z	0	0
2024-01-27T09:22:16.480Z	0	0
2024-01-27T09:22:47.485Z	0	0
2024-01-27T09:23:17.511Z	0	0
2024-01-27T09:23:49.091Z	0	0
2024-01-27T09:24:19.464Z	0	0
2024-01-27T09:24:49.948Z	0	0
2024-01-27T09:25:20.841Z	0	0
2024-01-27T09:25:51.807Z	0	0
2024-01-27T09:26:21.900Z	0	0
2024-01-27T09:26:53.032Z	0	0
2024-01-27T09:27:23.180Z	0	0
2024-01-27T09:27:53.892Z	0	0
2024-01-27T09:28:24.124Z	0	0
2024-01-27T09:28:54.018Z	0	0
2024-01-27T09:29:24.895Z	0	0
2024-01-27T09:29:59.726Z	0	0
2024-01-27T09:30:30.883Z	0	0
2024-01-27T09:31:01.937Z	0	0
2024-01-27T09:31:33.028Z	0	0
2024-01-27T09:32:02.962Z	0	0
2024-01-27T09:32:32.944Z	0	0
2024-01-27T09:33:04.129Z	0	0
2024-01-27T09:33:34.551Z	0	0
2024-01-27T09:34:05.980Z	0	0
2024-01-27T09:34:36.802Z	0	0
2024-01-27T09:35:07.833Z	0	0
2024-01-27T09:35:38.091Z	0	0
2024-01-27T09:36:07.569Z	0	0
2024-01-27T09:36:38.915Z	0	0
2024-01-27T09:37:10.208Z	0	0
2024-01-27T09:37:39.969Z	0	0
2024-01-27T09:38:11.232Z	0	0
2024-01-27T09:38:49.944Z	0	0
2024-01-27T09:38:53.742Z	0	0
2024-01-27T09:39:23.873Z	0	0
2024-01-27T09:39:54.835Z	0	0
2024-01-27T09:40:25.929Z	0	0
2024-01-27T09:40:55.967Z	0	0
2024-01-27T09:41:25.392Z	0	0
2024-01-27T09:41:57.075Z	0	0
2024-01-27T09:42:27.920Z	0	0
2024-01-27T09:42:58.374Z	0	0
2024-01-27T09:43:28.356Z	0	0
2024-01-27T09:43:59.955Z	0	0
2024-01-27T09:44:38.709Z	0	0
2024-01-27T09:45:10.096Z	0	0
2024-01-27T09:45:49.097Z	0	0
2024-01-27T09:46:19.817Z	0	0
2024-01-27T09:46:50.964Z	0	0
2024-01-27T09:47:22.012Z	0	0
2024-01-27T09:48:00.116Z	0	0
2024-01-27T09:48:03.839Z	0	0
2024-01-27T09:48:33.883Z	0	0
2024-01-27T09:49:04.445Z	0	0
2024-01-27T09:49:35.893Z	0	0
2024-01-27T09:50:06.342Z	0	0
2024-01-27T09:50:37.980Z	0	0
2024-01-27T09:51:07.813Z	0	0
2024-01-27T09:51:38.853Z	0	0
2024-01-27T09:52:10.012Z	0	0
2024-01-27T11:16:23.134Z	52.319424	13.127865
2024-01-27T11:18:31.546Z	52.319424	13.127865
2024-01-27T11:20:06.864Z	0	0
2024-01-27T11:20:10.825Z	0	0
2024-01-27T11:20:14.395Z	0	0
2024-01-27T11:21:19.579Z	0	0
2024-01-27T11:21:50.910Z	0	0
2024-01-27T11:22:20.817Z	0	0
2024-01-27T11:22:50.476Z	0	0
2024-01-27T11:23:20.923Z	0	0
2024-01-27T11:23:46.467Z	0	0
2024-01-27T11:24:04.983Z	0	0
2024-01-27T11:24:28.011Z	0	0
2024-01-27T11:24:45.972Z	0	0
2024-01-27T11:24:50.463Z	0	0
2024-01-27T11:25:36.995Z	52.318305	13.127779
2024-01-27T11:26:53.932Z	0	0
2024-01-27T11:26:58.718Z	0	0
2024-01-27T11:30:15.129Z	0	0
2024-01-27T12:03:26.720Z	0	0
2024-01-27T12:08:46.085Z	0	0
2024-01-27T12:13:55.352Z	0	0
2024-01-27T12:48:36.521Z	0	0
2024-01-27T12:48:40.198Z	0	0
2024-01-27T12:53:51.949Z	0	0
2024-01-27T12:53:55.548Z	0	0
2024-01-27T12:59:18.965Z	0	0
2024-01-27T12:59:22.777Z	0	0
2024-01-27T13:04:21.564Z	0	0
2024-01-27T13:04:33.867Z	0	0
2024-01-27T13:09:29.517Z	0	0
2024-01-27T13:10:01.042Z	0	0
2024-01-27T13:10:32.355Z	0	0
2024-01-27T13:11:02.449Z	0	0
2024-01-27T13:11:42.028Z	0	0
2024-01-27T13:12:12.813Z	0	0
2024-01-27T13:12:43.093Z	0	0
2024-01-27T13:13:14.026Z	0	0
2024-01-27T13:13:44.491Z	0	0
2024-01-27T13:14:15.405Z	0	0
2024-01-27T13:14:46.045Z	0	0
2024-01-27T13:15:25.733Z	0	0
2024-01-27T13:15:55.950Z	0	0
2024-01-27T13:16:27.032Z	0	0
2024-01-27T13:17:58.318Z	52.315325	13.132687
2024-01-27T13:18:58.778Z	0	0
2024-01-27T13:20:50.704Z	0	0
2024-01-27T13:22:48.407Z	52.318305	13.127779
2024-01-27T13:25:44.644Z	0	0
2024-01-27T13:27:50.611Z	0	0
2024-01-27T13:33:10.007Z	0	0
2024-01-27T13:38:25.766Z	0	0
2024-01-27T15:24:32.128Z	0	0
2024-01-27T15:24:35.697Z	0	0
2024-01-27T15:26:30.785Z	0	0
2024-01-27T15:28:58.705Z	52.319498	13.123794
2024-01-27T15:29:54.064Z	0	0
2024-01-27T15:30:11.184Z	0	0
2024-01-27T15:30:24.453Z	0	0
2024-01-27T15:30:28.006Z	0	0
2024-01-27T15:30:31.136Z	0	0
2024-01-27T15:30:35.126Z	0	0
2024-01-27T15:33:10.031Z	0	0
2024-01-27T15:33:47.942Z	0	0
2024-01-27T15:33:48.388Z	52.348417	13.105272
2024-01-27T15:33:50.391Z	0	0
2024-01-27T15:34:00.918Z	0	0
2024-01-27T15:34:04.513Z	0	0
2024-01-27T15:34:07.991Z	0	0
2024-01-27T15:34:18.187Z	0	0
2024-01-27T15:35:17.456Z	0	0
2024-01-27T15:45:24.599Z	0	0
2024-01-27T15:45:28.831Z	0	0
2024-01-27T15:46:51.017Z	0	0
2024-01-27T15:50:31.149Z	0	0
2024-01-27T15:55:18.140Z	0	0
2024-01-27T15:55:21.949Z	0	0
2024-01-27T15:55:25.964Z	0	0
2024-01-27T15:55:29.567Z	0	0
2024-01-27T15:55:33.078Z	0	0
2024-01-27T15:55:50.288Z	0	0
2024-01-27T15:56:57.824Z	0	0
2024-01-27T15:58:56.496Z	0	0
2024-01-27T15:59:01.747Z	0	0
2024-01-27T15:59:05.996Z	0	0
2024-01-27T15:59:18.100Z	0	0
2024-01-27T15:59:21.955Z	0	0
2024-01-27T15:59:34.965Z	0	0
2024-01-27T15:59:37.456Z	0	0
2024-01-27T15:59:40.856Z	0	0
2024-01-27T16:01:12.685Z	0	0
2024-01-27T16:06:10.804Z	0	0
2024-01-27T16:06:15.501Z	0	0
2024-01-27T16:06:52.746Z	0	0
2024-01-27T16:07:22.850Z	0	0
2024-01-27T16:07:53.992Z	0	0
2024-01-27T16:08:23.373Z	0	0
2024-01-27T16:08:54.958Z	0	0
2024-01-27T16:09:25.497Z	0	0
2024-01-27T16:09:55.920Z	0	0
2024-01-27T16:15:01.749Z	0	0
2024-01-27T16:20:27.071Z	0	0
2024-01-27T20:34:20.231Z	0	0
2024-01-27T20:34:23.851Z	0	0
2024-01-27T20:39:40.453Z	0	0
2024-01-27T20:39:43.427Z	0	0
2024-01-27T20:45:00.624Z	0	0
2024-01-27T20:45:04.462Z	0	0
2024-01-27T20:50:26.468Z	0	0
2024-01-27T20:50:30.707Z	0	0
2024-01-27T20:55:41.385Z	0	0
2024-01-27T20:55:44.856Z	0	0
2024-01-27T21:00:54.572Z	0	0
2024-01-27T21:00:58.283Z	0	0
2024-01-27T21:06:11.451Z	0	0
2024-01-27T21:06:15.130Z	0	0
2024-01-27T21:11:34.323Z	0	0
2024-01-27T21:11:37.436Z	0	0
2024-01-27T21:16:57.344Z	0	0
2024-01-27T21:17:01.073Z	0	0
2024-01-27T21:22:20.991Z	0	0
2024-01-27T21:22:24.589Z	0	0
2024-01-27T21:27:35.897Z	0	0
2024-01-27T21:27:39.037Z	0	0
2024-01-27T21:32:58.905Z	0	0
2024-01-27T21:33:29.875Z	0	0
2024-01-27T21:34:00.498Z	0	0
2024-01-27T21:34:31.393Z	0	0
2024-01-28T06:18:33.641Z	0	0
2024-01-28T06:19:44.137Z	0	0
2024-01-28T06:19:47.776Z	0	0
2024-01-28T06:22:26.399Z	0	0
2024-01-28T06:23:46.314Z	0	0
2024-01-28T06:28:12.708Z	0	0
2024-01-28T06:29:17.861Z	0	0
2024-01-28T06:30:29.237Z	52.390921	13.068511
2024-01-28T06:30:31.019Z	0	0
2024-01-28T06:31:45.670Z	0	0
2024-01-28T06:31:55.191Z	0	0
2024-01-28T06:32:12.478Z	0	0
2024-01-28T06:32:17.363Z	0	0
2024-01-28T06:32:21.751Z	0	0
2024-01-28T06:32:25.896Z	0	0
2024-01-28T06:32:30.023Z	0	0
2024-01-28T06:32:34.376Z	0	0
2024-01-28T06:32:38.953Z	0	0
2024-01-28T06:32:43.157Z	0	0
2024-01-28T06:32:49.333Z	0	0
2024-01-28T06:32:52.447Z	0	0
2024-01-28T06:32:55.984Z	0	0
2024-01-28T06:33:00.056Z	0	0
2024-01-28T06:33:03.392Z	0	0
2024-01-28T06:33:06.539Z	0	0
2024-01-28T06:33:09.916Z	0	0
2024-01-28T06:33:13.951Z	0	0
2024-01-28T06:33:20.094Z	0	0
2024-01-28T06:33:23.448Z	0	0
2024-01-28T06:33:27.145Z	0	0
2024-01-28T06:33:30.995Z	0	0
2024-01-28T06:33:35.038Z	0	0
2024-01-28T06:33:39.016Z	0	0
2024-01-28T06:33:42.983Z	0	0
2024-01-28T06:33:46.595Z	0	0
2024-01-28T06:34:21.076Z	0	0
2024-01-28T06:34:24.946Z	0	0
2024-01-28T06:34:31.504Z	0	0
2024-01-28T06:34:34.612Z	0	0
2024-01-28T06:34:37.357Z	0	0
2024-01-28T06:34:41.923Z	0	0
2024-01-28T06:34:48.325Z	0	0
2024-01-28T06:34:49.590Z	52.394418	13.133461
2024-01-28T06:34:50.483Z	52.394418	13.133461
2024-01-28T06:34:51.398Z	0	0
2024-01-28T06:35:06.221Z	0	0
2024-01-28T06:35:09.659Z	0	0
2024-01-28T06:35:18.553Z	0	0
2024-01-28T06:35:21.482Z	0	0
2024-01-28T06:35:49.001Z	0	0
2024-01-28T06:35:52.925Z	0	0
2024-01-28T06:37:46.398Z	0	0
2024-01-28T06:37:48.754Z	52.419256	13.1773
2024-01-28T06:37:49.976Z	0	0
2024-01-28T06:38:09.957Z	0	0
2024-01-28T06:41:56.948Z	0	0
2024-01-28T06:42:02.436Z	0	0
2024-01-28T06:42:05.447Z	0	0
2024-01-28T06:42:14.116Z	0	0
2024-01-28T06:42:17.639Z	0	0
2024-01-28T06:42:23.032Z	0	0
2024-01-28T06:42:26.720Z	0	0
2024-01-28T06:44:53.576Z	0	0
2024-01-28T06:44:56.963Z	0	0
2024-01-28T06:46:05.065Z	0	0
2024-01-28T06:46:09.057Z	0	0
2024-01-28T06:46:19.903Z	0	0
2024-01-28T06:46:23.610Z	0	0
2024-01-28T06:47:38.004Z	0	0
2024-01-28T06:47:41.961Z	0	0
2024-01-28T06:48:21.113Z	0	0
2024-01-28T06:48:25.149Z	0	0
2024-01-28T06:48:34.152Z	0	0
2024-01-28T06:48:45.186Z	0	0
2024-01-28T06:48:48.901Z	0	0
2024-01-28T06:48:53.155Z	0	0
2024-01-28T06:48:58.906Z	0	0
2024-01-28T06:49:07.479Z	52.503485	13.302409
2024-01-28T06:49:56.002Z	0	0
2024-01-28T06:50:12.161Z	0	0
2024-01-28T06:50:15.392Z	0	0
2024-01-28T06:50:18.471Z	0	0
2024-01-28T06:50:24.391Z	0	0
2024-01-28T06:50:27.481Z	0	0
2024-01-28T06:50:30.923Z	0	0
2024-01-28T06:50:48.821Z	0	0
2024-01-28T06:51:03.422Z	0	0
2024-01-28T06:51:06.975Z	0	0
2024-01-28T06:51:10.075Z	52.505483	13.316811
2024-01-28T06:51:16.723Z	0	0
2024-01-28T06:51:20.381Z	0	0
2024-01-28T06:51:23.429Z	0	0
2024-01-28T06:51:25.516Z	52.504758	13.321564
2024-01-28T06:51:26.288Z	52.504758	13.321564
2024-01-28T06:51:26.968Z	0	0
2024-01-28T06:51:30.446Z	0	0
2024-01-28T06:51:33.404Z	0	0
2024-01-28T06:51:36.470Z	0	0
2024-01-28T06:51:39.983Z	0	0
2024-01-28T06:51:43.718Z	0	0
2024-01-28T06:51:47.982Z	0	0
2024-01-28T06:51:51.499Z	0	0
2024-01-28T06:51:54.434Z	0	0
2024-01-28T06:51:58.037Z	0	0
2024-01-28T06:52:02.059Z	0	0
2024-01-28T06:52:05.973Z	0	0
2024-01-28T06:52:21.037Z	0	0
2024-01-28T06:52:24.856Z	0	0
2024-01-28T06:52:27.423Z	0	0
2024-01-28T06:53:03.438Z	0	0
2024-01-28T06:53:03.676Z	52.507759	13.331846
2024-01-28T06:53:06.633Z	0	0
2024-01-28T06:53:13.426Z	52.507759	13.331846
2024-01-28T06:54:02.899Z	0	0
2024-01-28T06:54:17.781Z	0	0
2024-01-28T06:54:28.434Z	0	0
2024-01-28T06:54:38.697Z	0	0
2024-01-28T06:54:44.994Z	0	0
2024-01-28T06:54:53.528Z	0	0
2024-01-28T06:54:56.399Z	0	0
2024-01-28T06:54:59.911Z	0	0
2024-01-28T06:55:01.024Z	52.515349	13.336593
2024-01-28T06:55:03.541Z	0	0
2024-01-28T06:55:06.739Z	0	0
2024-01-28T06:55:21.185Z	0	0
2024-01-28T06:55:23.544Z	52.518082	13.341223
2024-01-28T06:55:23.809Z	52.518082	13.341223
2024-01-28T06:55:25.949Z	0	0
2024-01-28T06:55:29.128Z	0	0
2024-01-28T06:55:32.462Z	0	0
2024-01-28T06:55:35.537Z	0	0
2024-01-28T06:55:42.678Z	0	0
2024-01-28T06:55:46.384Z	0	0
2024-01-28T06:55:50.025Z	0	0
2024-01-28T06:55:58.964Z	0	0
2024-01-28T06:56:02.322Z	0	0
2024-01-28T06:56:05.888Z	0	0
2024-01-28T06:56:08.918Z	0	0
2024-01-28T06:56:11.933Z	0	0
2024-01-28T06:56:15.618Z	0	0
2024-01-28T06:56:18.978Z	0	0
2024-01-28T06:56:21.893Z	0	0
2024-01-28T06:56:24.879Z	0	0
2024-01-28T06:56:27.989Z	0	0
2024-01-28T06:56:31.099Z	0	0
2024-01-28T06:56:33.869Z	0	0
2024-01-28T06:56:37.561Z	0	0
2024-01-28T06:56:40.919Z	0	0
2024-01-28T06:56:44.890Z	0	0
2024-01-28T06:56:47.425Z	0	0
2024-01-28T06:57:04.933Z	0	0
2024-01-28T06:57:08.677Z	0	0
2024-01-28T06:57:20.530Z	0	0
2024-01-28T06:57:23.552Z	0	0
2024-01-28T06:57:27.089Z	0	0
2024-01-28T06:57:31.017Z	0	0
2024-01-28T06:57:34.976Z	0	0
2024-01-28T06:57:38.302Z	0	0
2024-01-28T06:57:42.200Z	0	0
2024-01-28T06:57:46.073Z	0	0
2024-01-28T06:57:50.078Z	0	0
2024-01-28T06:57:53.643Z	0	0
2024-01-28T06:57:57.019Z	0	0
2024-01-28T06:58:00.402Z	0	0
2024-01-28T06:58:05.985Z	0	0
2024-01-28T06:58:09.858Z	0	0
2024-01-28T06:58:14.115Z	52.525284	13.36934
2024-01-28T06:58:15.845Z	0	0
2024-01-28T06:58:22.319Z	0	0
2024-01-28T06:58:26.886Z	0	0
2024-01-28T06:58:32.497Z	0	0
2024-01-28T06:58:37.472Z	0	0
2024-01-28T07:00:55.011Z	0	0
2024-01-28T07:00:59.238Z	0	0
2024-01-28T07:01:05.305Z	0	0
2024-01-28T07:01:34.587Z	0	0
2024-01-28T07:04:07.302Z	0	0
2024-01-28T07:06:01.281Z	0	0
2024-01-28T07:09:37.018Z	0	0
2024-01-28T07:11:18.126Z	0	0
2024-01-28T07:14:53.954Z	0	0
2024-01-28T07:16:29.042Z	0	0
2024-01-28T07:21:33.473Z	0	0
2024-01-28T07:26:51.717Z	0	0
2024-01-28T07:32:02.792Z	0	0
2024-01-28T07:36:38.414Z	0	0
2024-01-28T07:36:42.173Z	0	0
2024-01-28T07:36:46.041Z	0	0
2024-01-28T07:36:53.059Z	0	0
2024-01-28T07:36:56.126Z	0	0
2024-01-28T07:36:59.900Z	0	0
2024-01-28T07:37:10.893Z	0	0
2024-01-28T07:37:13.865Z	0	0
2024-01-28T07:37:17.388Z	0	0
2024-01-28T07:37:20.353Z	0	0
2024-01-28T07:37:23.420Z	0	0
2024-01-28T07:37:26.362Z	0	0
2024-01-28T07:37:29.482Z	0	0
2024-01-28T07:37:34.890Z	0	0
2024-01-28T07:37:39.066Z	0	0
2024-01-28T07:37:42.787Z	0	0
2024-01-28T07:37:46.893Z	0	0
2024-01-28T07:37:50.075Z	0	0
2024-01-28T07:37:53.960Z	0	0
2024-01-28T07:37:57.004Z	0	0
2024-01-28T07:37:59.967Z	0	0
2024-01-28T07:38:03.046Z	0	0
2024-01-28T07:38:05.996Z	0	0
2024-01-28T07:38:08.921Z	0	0
2024-01-28T07:38:11.908Z	0	0
2024-01-28T07:38:14.906Z	0	0
2024-01-28T07:38:17.940Z	0	0
2024-01-28T07:38:22.272Z	0	0
2024-01-28T07:38:25.950Z	0	0
2024-01-28T07:38:28.988Z	0	0
2024-01-28T07:38:41.982Z	0	0
2024-01-28T07:38:47.464Z	0	0
2024-01-28T07:38:50.493Z	0	0
2024-01-28T07:38:53.967Z	0	0
2024-01-28T07:39:06.940Z	0	0
2024-01-28T07:39:09.856Z	0	0
2024-01-28T07:39:13.829Z	0	0
2024-01-28T07:39:17.520Z	0	0
2024-01-28T07:39:20.891Z	0	0
2024-01-28T07:39:24.434Z	0	0
2024-01-28T07:39:27.471Z	0	0
2024-01-28T07:39:33.593Z	0	0
2024-01-28T07:39:37.188Z	0	0
2024-01-28T07:39:40.329Z	0	0
2024-01-28T07:39:44.139Z	0	0
2024-01-28T07:39:55.114Z	0	0
2024-01-28T07:39:58.951Z	0	0
2024-01-28T07:40:01.958Z	0	0
2024-01-28T07:40:05.880Z	0	0
2024-01-28T07:40:08.918Z	0	0
2024-01-28T07:40:11.433Z	0	0
2024-01-28T07:40:14.899Z	0	0
2024-01-28T07:40:17.442Z	0	0
2024-01-28T07:40:22.708Z	0	0
2024-01-28T07:40:26.483Z	0	0
2024-01-28T07:40:29.960Z	0	0
2024-01-28T07:40:33.114Z	0	0
2024-01-28T07:40:36.386Z	0	0
2024-01-28T07:40:39.332Z	0	0
2024-01-28T07:40:42.917Z	0	0
2024-01-28T07:40:45.964Z	0	0
2024-01-28T07:40:48.886Z	0	0
2024-01-28T07:40:52.900Z	0	0
2024-01-28T07:40:56.387Z	0	0
2024-01-28T07:40:59.932Z	0	0
2024-01-28T07:41:03.093Z	0	0
2024-01-28T07:41:05.941Z	0	0
2024-01-28T07:41:08.930Z	0	0
2024-01-28T07:41:11.374Z	0	0
2024-01-28T07:41:14.388Z	0	0
2024-01-28T07:41:19.003Z	0	0
2024-01-28T07:41:21.496Z	0	0
2024-01-28T07:41:24.426Z	0	0
2024-01-28T07:41:27.940Z	0	0
2024-01-28T07:41:39.501Z	0	0
2024-01-28T07:41:42.444Z	0	0
2024-01-28T07:41:50.882Z	0	0
2024-01-28T07:41:54.827Z	0	0
2024-01-28T07:41:58.496Z	0	0
2024-01-28T07:42:01.455Z	0	0
2024-01-28T07:42:04.903Z	0	0
2024-01-28T07:42:08.907Z	0	0
2024-01-28T07:42:12.892Z	0	0
2024-01-28T07:42:19.524Z	0	0
2024-01-28T07:42:23.095Z	0	0
2024-01-28T07:42:53.928Z	0	0
2024-01-28T07:42:57.870Z	0	0
2024-01-28T07:43:31.926Z	0	0
2024-01-28T07:43:35.927Z	0	0
2024-01-28T07:44:09.929Z	0	0
2024-01-28T07:44:13.998Z	0	0
2024-01-28T07:44:17.957Z	0	0
2024-01-28T07:44:21.885Z	0	0
2024-01-28T07:44:31.920Z	0	0
2024-01-28T07:44:40.113Z	0	0
2024-01-28T07:45:01.362Z	0	0
2024-01-28T07:45:05.094Z	0	0
2024-01-28T07:45:08.998Z	0	0
2024-01-28T07:45:13.059Z	0	0
2024-01-28T07:45:16.973Z	0	0
2024-01-28T07:45:21.009Z	0	0
2024-01-28T07:45:24.999Z	0	0
2024-01-28T07:45:29.053Z	0	0
2024-01-28T07:46:30.217Z	0	0
2024-01-28T07:46:34.015Z	0	0
2024-01-28T07:46:43.936Z	0	0
2024-01-28T07:46:47.938Z	0	0
2024-01-28T07:46:52.006Z	0	0
2024-01-28T07:46:57.943Z	0	0
2024-01-28T07:47:04.051Z	0	0
2024-01-28T07:47:08.062Z	0	0
2024-01-28T07:47:11.938Z	0	0
2024-01-28T07:47:15.970Z	0	0
2024-01-28T07:47:19.891Z	0	0
2024-01-28T07:47:44.463Z	0	0
2024-01-28T07:48:14.978Z	0	0
2024-01-28T07:48:44.426Z	0	0
2024-01-28T07:49:14.937Z	0	0
2024-01-28T07:49:45.971Z	0	0
2024-01-28T07:50:16.375Z	0	0
2024-01-28T07:51:36.955Z	0	0
2024-01-28T07:51:39.932Z	0	0
2024-01-28T07:53:09.934Z	0	0
2024-01-28T07:53:22.847Z	0	0
2024-01-28T07:53:28.926Z	0	0
2024-01-28T07:53:33.019Z	0	0
2024-01-28T07:53:37.187Z	0	0
2024-01-28T07:53:53.924Z	0	0
2024-01-28T07:55:34.018Z	0	0
2024-01-28T07:55:37.964Z	0	0
2024-01-28T07:56:49.164Z	0	0
2024-01-28T07:58:02.046Z	0	0
2024-01-28T07:58:06.157Z	0	0
2024-01-28T08:06:56.283Z	0	0
2024-01-28T08:07:06.980Z	0	0
2024-01-28T08:07:10.866Z	0	0
2024-01-28T08:07:14.479Z	0	0
2024-01-28T08:10:19.229Z	0	0
2024-01-28T08:12:47.872Z	0	0
2024-01-28T08:16:44.084Z	0	0
2024-01-28T08:17:45.982Z	0	0
2024-01-28T08:56:03.468Z	0	0
2024-01-28T08:56:59.543Z	0	0
2024-01-28T08:57:02.899Z	0	0
2024-01-28T08:58:12.112Z	0	0
2024-01-28T08:58:16.039Z	0	0
2024-01-28T08:58:19.679Z	0	0
2024-01-28T08:58:25.449Z	0	0
2024-01-28T09:00:23.093Z	0	0
2024-01-28T09:00:27.339Z	0	0
2024-01-28T09:00:37.154Z	0	0
2024-01-28T09:00:49.200Z	0	0
2024-01-28T09:00:56.998Z	0	0
2024-01-28T09:03:26.909Z	0	0
2024-01-28T09:03:31.119Z	0	0
2024-01-28T09:03:44.254Z	0	0
2024-01-28T09:03:48.058Z	0	0
2024-01-28T09:03:58.188Z	0	0
2024-01-28T09:04:03.966Z	0	0
2024-01-28T09:04:06.988Z	0	0
2024-01-28T09:04:09.933Z	0	0
2024-01-28T09:04:12.940Z	0	0
2024-01-28T09:04:15.959Z	0	0
2024-01-28T09:04:18.980Z	0	0
2024-01-28T09:04:22.069Z	0	0
2024-01-28T09:04:24.495Z	0	0
2024-01-28T09:04:28.047Z	0	0
2024-01-28T09:04:30.988Z	0	0
2024-01-28T09:04:34.442Z	0	0
2024-01-28T09:04:37.970Z	0	0
2024-01-28T09:04:40.920Z	0	0
2024-01-28T09:04:44.059Z	0	0
2024-01-28T09:04:47.966Z	0	0
2024-01-28T09:04:52.990Z	0	0
2024-01-28T09:05:10.110Z	0	0
2024-01-28T09:06:35.059Z	0	0
2024-01-28T09:06:47.766Z	0	0
2024-01-28T09:06:54.689Z	0	0
2024-01-28T09:07:00.372Z	0	0
2024-01-28T09:07:16.995Z	0	0
2024-01-28T09:07:21.038Z	0	0
2024-01-28T09:07:59.076Z	0	0
2024-01-28T09:08:03.195Z	0	0
2024-01-28T09:08:09.509Z	0	0
2024-01-28T09:08:13.430Z	0	0
2024-01-28T09:08:16.991Z	0	0
2024-01-28T09:08:53.825Z	0	0
2024-01-28T09:09:04.014Z	0	0
2024-01-28T09:09:24.153Z	0	0
2024-01-28T09:09:35.013Z	0	0
2024-01-28T09:09:39.535Z	0	0
2024-01-28T09:09:43.217Z	0	0
2024-01-28T09:09:47.948Z	0	0
2024-01-28T09:09:51.961Z	0	0
2024-01-28T09:09:55.960Z	0	0
2024-01-28T09:10:00.149Z	0	0
2024-01-28T09:10:04.133Z	0	0
2024-01-28T09:10:10.108Z	0	0
2024-01-28T09:10:14.109Z	0	0
2024-01-28T09:10:28.102Z	0	0
2024-01-28T09:10:32.188Z	0	0
2024-01-28T09:10:38.011Z	0	0
2024-01-28T09:10:41.913Z	0	0
2024-01-28T09:10:45.971Z	0	0
2024-01-28T09:10:49.932Z	0	0
2024-01-28T09:10:54.005Z	0	0
2024-01-28T09:10:58.073Z	0	0
2024-01-28T09:11:12.135Z	0	0
2024-01-28T09:11:16.070Z	0	0
2024-01-28T09:11:18.410Z	0	0
2024-01-28T09:11:21.350Z	0	0
2024-01-28T09:11:25.098Z	0	0
2024-01-28T09:11:29.033Z	0	0
2024-01-28T09:11:31.561Z	0	0
2024-01-28T09:11:34.941Z	0	0
2024-01-28T09:11:37.974Z	0	0
2024-01-28T09:11:41.004Z	0	0
2024-01-28T09:11:43.993Z	0	0
2024-01-28T09:11:46.465Z	0	0
2024-01-28T09:11:49.895Z	0	0
2024-01-28T09:11:53.011Z	0	0
2024-01-28T09:11:55.926Z	0	0
2024-01-28T09:12:05.957Z	0	0
2024-01-28T09:12:08.935Z	0	0
2024-01-28T09:12:23.923Z	0	0
2024-01-28T09:12:26.921Z	0	0
2024-01-28T09:12:29.917Z	0	0
2024-01-28T09:12:33.007Z	0	0
2024-01-28T09:12:35.925Z	0	0
2024-01-28T09:12:39.095Z	0	0
2024-01-28T09:12:42.834Z	0	0
